ItemID,ItemName,ItemDescription,Profession,ItemAtlas,ItemIcon,IconTransform,ItemAtlas1,ItemIcon1,ItemType,ItemQuality,ReqLevel,SellPrize,SortID,DoodadFx,Access,ShowTips,CanTrade,AuctionType,AuctionGroup,OverCnt,AuctionRange,AuctionUpperLimit,AuctPriceRecommend,AuctionRecentPrice,Overlap,NumberName,TimeLimit,Decompose,DecomposeGold,ItemEffect,ReqRoll,IsNeedShowTipsPanel,IsCanRecycle,Sell,BagType
32274811,闪电风暴ex（伤害）,闪电风暴ex（伤害）,4,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32274812,闪电风暴ex（冷却）,闪电风暴ex（冷却）,4,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32274821,闪电风暴ex（伤害）,闪电风暴ex（伤害）,4,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32274822,闪电风暴ex（冷却）,闪电风暴ex（冷却）,4,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32274831,闪电风暴ex（伤害）,闪电风暴ex（伤害）,4,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32274832,闪电风暴ex（冷却）,闪电风暴ex（冷却）,4,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32274841,闪电风暴ex（伤害）,闪电风暴ex（伤害）,4,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32274842,闪电风暴ex（冷却）,闪电风暴ex（冷却）,4,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32274911,雷暴ex（伤害）,雷暴ex（伤害）,4,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32274912,雷暴ex（冷却）,雷暴ex（冷却）,4,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32274921,雷暴ex（伤害）,雷暴ex（伤害）,4,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32274922,雷暴ex（冷却）,雷暴ex（冷却）,4,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32274931,雷暴ex（伤害）,雷暴ex（伤害）,4,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32274932,雷暴ex（冷却）,雷暴ex（冷却）,4,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32274941,雷暴ex（伤害）,雷暴ex（伤害）,4,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32274942,雷暴ex（冷却）,雷暴ex（冷却）,4,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32275012,神圣大地ex（冷却）,神圣大地ex（冷却）,4,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32275022,神圣大地ex（冷却）,神圣大地ex（冷却）,4,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32275032,神圣大地ex（冷却）,神圣大地ex（冷却）,4,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32275042,神圣大地ex（冷却）,神圣大地ex（冷却）,4,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295511,爱情病毒（伤害）,爱情病毒（伤害）,5,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295512,爱情病毒（冷却）,爱情病毒（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295521,爱情病毒（伤害）,爱情病毒（伤害）,5,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295522,爱情病毒（冷却）,爱情病毒（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295531,爱情病毒（伤害）,爱情病毒（伤害）,5,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295532,爱情病毒（冷却）,爱情病毒（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295541,爱情病毒（伤害）,爱情病毒（伤害）,5,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295542,爱情病毒（冷却）,爱情病毒（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295612,治愈流（冷却）,治愈流（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295622,治愈流（冷却）,治愈流（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295632,治愈流（冷却）,治愈流（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295642,治愈流（冷却）,治愈流（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295711,喷射ex（伤害）,喷射ex（伤害）,5,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295712,喷射ex（冷却）,喷射ex（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295721,喷射ex（伤害）,喷射ex（伤害）,5,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295722,喷射ex（冷却）,喷射ex（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295731,喷射ex（伤害）,喷射ex（伤害）,5,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295732,喷射ex（冷却）,喷射ex（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295741,喷射ex（伤害）,喷射ex（伤害）,5,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295742,喷射ex（冷却）,喷射ex（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295911,疾病ex（伤害）,疾病ex（伤害）,5,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295912,疾病ex（冷却）,疾病ex（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32295921,疾病ex（伤害）,疾病ex（伤害）,5,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295922,疾病ex（冷却）,疾病ex（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32295931,疾病ex（伤害）,疾病ex（伤害）,5,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295932,疾病ex（冷却）,疾病ex（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32295941,疾病ex（伤害）,疾病ex（伤害）,5,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32295942,疾病ex（冷却）,疾病ex（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32296011,毒气聚能ex（伤害）,毒气聚能ex（伤害）,5,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32296012,毒气聚能ex（冷却）,毒气聚能ex（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32296021,毒气聚能ex（伤害）,毒气聚能ex（伤害）,5,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32296022,毒气聚能ex（冷却）,毒气聚能ex（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32296031,毒气聚能ex（伤害）,毒气聚能ex（伤害）,5,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32296032,毒气聚能ex（冷却）,毒气聚能ex（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32296041,毒气聚能ex（伤害）,毒气聚能ex（伤害）,5,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32296042,毒气聚能ex（冷却）,毒气聚能ex（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32296111,毒气暴击ex（伤害）,毒气暴击ex（伤害）,5,Item/Emblem,20167,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32296112,毒气暴击ex（冷却）,毒气暴击ex（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32296121,毒气暴击ex（伤害）,毒气暴击ex（伤害）,5,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32296122,毒气暴击ex（冷却）,毒气暴击ex（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32296131,毒气暴击ex（伤害）,毒气暴击ex（伤害）,5,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32296132,毒气暴击ex（冷却）,毒气暴击ex（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32296141,毒气暴击ex（伤害）,毒气暴击ex（伤害）,5,Item/Emblem,20167,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32296142,毒气暴击ex（冷却）,毒气暴击ex（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32296212,治愈流ex（冷却）,治愈流ex（冷却）,5,Item/Emblem,20166,,,,6,1,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,,,,1,,1,,1
32296222,治愈流ex（冷却）,治愈流ex（冷却）,5,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32296232,治愈流ex（冷却）,治愈流ex（冷却）,5,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32296242,治愈流ex（冷却）,治愈流ex（冷却）,5,Item/Emblem,20166,,,,6,4,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=500,,,1,,1,,1
32314621,黄昏之光(伤害）,黄昏之光(伤害）,6,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32314622,黄昏之光(冷却）,黄昏之光(冷却）,6,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32314631,黄昏之光(伤害）,黄昏之光(伤害）,6,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32314632,黄昏之光(冷却）,黄昏之光(冷却）,6,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
32314722,黑暗化身(冷却）,黑暗化身(冷却）,6,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
32314732,黑暗化身(冷却）,黑暗化身(冷却）,6,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
300756621,精神打击(伤害）,精神打击(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
300756622,精神打击(冷却）,精神打击(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
300756631,精神打击(伤害）,精神打击(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
300756632,精神打击(冷却）,精神打击(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
300756721,完美旋转(伤害）,完美旋转(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
300756722,完美旋转(冷却）,完美旋转(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
300756731,完美旋转(伤害）,完美旋转(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
300756732,完美旋转(冷却）,完美旋转(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757321,幽灵复仇者(伤害）,幽灵复仇者(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757322,幽灵复仇者(冷却）,幽灵复仇者(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757331,幽灵复仇者(伤害）,幽灵复仇者(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757332,幽灵复仇者(冷却）,幽灵复仇者(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757421,幽灵之爪(伤害）,幽灵之爪(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757422,幽灵之爪(冷却）,幽灵之爪(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757431,幽灵之爪(伤害）,幽灵之爪(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757432,幽灵之爪(冷却）,幽灵之爪(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757821,束缚之爪(伤害）,束缚之爪(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757822,束缚之爪(冷却）,束缚之爪(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757831,束缚之爪(伤害）,束缚之爪(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757832,束缚之爪(冷却）,束缚之爪(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757921,复仇之手(伤害）,复仇之手(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757922,复仇之手(冷却）,复仇之手(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301757931,复仇之手(伤害）,复仇之手(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301757932,复仇之手(冷却）,复仇之手(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758021,狂暴之爪(伤害）,狂暴之爪(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758022,狂暴之爪(冷却）,狂暴之爪(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758031,狂暴之爪(伤害）,狂暴之爪(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758032,狂暴之爪(冷却）,狂暴之爪(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758121,灵魂之纸(伤害）,灵魂之纸(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758122,灵魂之纸(冷却）,灵魂之纸(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758131,灵魂之纸(伤害）,灵魂之纸(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758132,灵魂之纸(冷却）,灵魂之纸(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758221,盘蛇(伤害）,盘蛇(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758222,盘蛇(冷却）,盘蛇(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758231,盘蛇(伤害）,盘蛇(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758232,盘蛇(冷却）,盘蛇(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758322,灵魂之门(冷却）,灵魂之门(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758332,灵魂之门(冷却）,灵魂之门(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758521,野兽之灵(伤害）,野兽之灵(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758522,野兽之灵(冷却）,野兽之灵(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758531,野兽之灵(伤害）,野兽之灵(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758532,野兽之灵(冷却）,野兽之灵(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758721,龙魂(伤害）,龙魂(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758722,龙魂(冷却）,龙魂(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758731,龙魂(伤害）,龙魂(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758732,龙魂(冷却）,龙魂(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758821,精神蔓草(伤害）,精神蔓草(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758822,精神蔓草(冷却）,精神蔓草(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758831,精神蔓草(伤害）,精神蔓草(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758832,精神蔓草(冷却）,精神蔓草(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301758922,召唤傀儡(冷却）,召唤傀儡(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301758932,召唤傀儡(冷却）,召唤傀儡(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759021,科兹污点(伤害）,科兹污点(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759022,科兹污点(冷却）,科兹污点(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759031,科兹污点(伤害）,科兹污点(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759032,科兹污点(冷却）,科兹污点(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759121,闪电之爪(伤害）,闪电之爪(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759122,闪电之爪(冷却）,闪电之爪(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759131,闪电之爪(伤害）,闪电之爪(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759132,闪电之爪(冷却）,闪电之爪(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759221,幽灵之怒(伤害）,幽灵之怒(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759222,幽灵之怒(冷却）,幽灵之怒(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759231,幽灵之怒(伤害）,幽灵之怒(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759232,幽灵之怒(冷却）,幽灵之怒(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759321,鬼魂尖叫(伤害）,鬼魂尖叫(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759322,鬼魂尖叫(冷却）,鬼魂尖叫(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
