SkillID,SkillName,SkillQuality,PassiveSkillType,Duration,CD,Tips,Atlas,Icon,Detail,Attrs,Buffs,BaseAttrs,NoticeDetail,ShowNotice,Audio
1503,破极,3,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升22%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升32%致命一击,,542103=3,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,4,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升22.5%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升33%致命一击,,542104=4,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,5,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升23%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升34%致命一击,,542105=5,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,6,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升23.5%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升35%致命一击,,542106=6,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,7,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升24%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升36%致命一击,,542107=7,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,8,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升24.5%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升38%致命一击,,542108=8,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,9,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升25%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升40%致命一击,,542109=9,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1503,破极,10,,12,40,普通攻击时，概率触发「突破极限」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_26,「突破极限」致命一击时额外增加50%致命一击伤害，持续6秒{n}「攻击提升」提升25%物理攻击和魔法攻击{n}「致命光环」全屏范围内己方单位提升40%致命一击,,542109=9,,突破极限，攻击提升，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,1,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升20%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升30%致命一击,,540101=1,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,2,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升21%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升31%致命一击,,540102=2,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,3,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升22%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升32%致命一击,,540103=3,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,4,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升22.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升33%致命一击,,540104=4,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,5,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升23%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升34%致命一击,,540105=5,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,6,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升23.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升35%致命一击,,540106=6,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,7,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升24%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升36%致命一击,,540107=7,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,8,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升24.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升38%致命一击,,540108=8,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,9,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升25%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升40%致命一击,,540109=9,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1504,致命蔷薇,10,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升25%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升40%致命一击,,540109=9,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,1,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升20%物理攻击和魔法攻击,,541101=1,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,2,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升21%物理攻击和魔法攻击,,541102=2,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,3,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升22%物理攻击和魔法攻击,,541103=3,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,4,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升22.5%物理攻击和魔法攻击,,541104=4,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,5,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升23%物理攻击和魔法攻击,,541105=5,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,6,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升23.5%物理攻击和魔法攻击,,541106=6,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,7,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升24%物理攻击和魔法攻击,,541107=7,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,8,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升24.5%物理攻击和魔法攻击,,541108=8,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,9,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升25%物理攻击和魔法攻击,,541109=9,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1505,极限领域,10,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升25%物理攻击和魔法攻击,,541109=9,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,1,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升20%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539101=1|546241=1,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,2,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升21%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539102=2|546242=2,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,3,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升22%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539103=3|546243=3,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,4,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升22.5%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539104=4|546244=4,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,5,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升23%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539105=5|546245=5,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,6,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升23.5%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539106=6|546246=6,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,7,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升24%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539107=7|546247=7,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,8,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升24.5%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539108=8|546248=8,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,9,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升25%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539109=9|546249=9,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1506,超越,10,,12,30,连击数达成30与50倍数时，分别触发「攻速提升」「攻击提升」「回血光环」与超越效果,GameSystem/Fairy,FairySkill_0_45,「攻击提升」提升25%物理攻击和魔法攻击（可叠加）{n}「攻速提升」提升30%攻击速度{n}「回血光环」持续5秒，5码范围内己方单位每秒恢复1%生命值{n}「冷却缩短」技能冷却缩短20%{n}「移速光环」全屏范围内己方单位移速提升40%,,539109=9|546249=9,,获得攻速提升，攻击提升，回血光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,1,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升20%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545241=1,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,2,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升21%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545242=2,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,3,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升22%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545243=3,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,4,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升22.5%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545244=4,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,5,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升23%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545245=5,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,6,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升23.5%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545246=6,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,7,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升24%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545247=7,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,8,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升24.5%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545248=8,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,9,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升25%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545249=9,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1507,不灭之躯,10,,12,40,生命值低于10%且发生变化时，概率触发「薄葬」和「攻击提升」以及「攻速光环」,GameSystem/Fairy,FairySkill_0_26,「薄葬」使自己的生命值保持在1%或1%以上，持续10秒{n}「攻击提升」提升25%物理攻击和魔法攻击{n}「攻速光环」5码范围内己方单位提升30%攻击速度,,545249=9,,薄葬，攻击提升，攻速光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,1,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升20%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升30%致命一击,,540101=1,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,2,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升21%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升31%致命一击,,540102=2,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,3,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升22%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升32%致命一击,,540103=3,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,4,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升22.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升33%致命一击,,540104=4,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,5,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升23%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升34%致命一击,,540105=5,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,6,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升23.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升35%致命一击,,540106=6,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,7,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升24%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升36%致命一击,,540107=7,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,8,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升24.5%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升38%致命一击,,540108=8,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,9,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升25%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升40%致命一击,,540109=9,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1508,致命蔷薇,10,,12,30,闪避免疫伤害成功时，概率触发「生命恢复」和「攻击提升」以及「致命光环」,GameSystem/Fairy,FairySkill_0_40,「攻击提升」提升25%物理攻击和魔法攻击{n}「生命恢复」持续5秒，每秒恢复1%最大生命{n}「致命光环」全屏范围内己方单位提升40%致命一击,,540109=9,,获得攻击提升，生命恢复，致命光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,1,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升20%物理攻击和魔法攻击,,541101=1,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,2,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升21%物理攻击和魔法攻击,,541102=2,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,3,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升22%物理攻击和魔法攻击,,541103=3,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,4,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升22.5%物理攻击和魔法攻击,,541104=4,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,5,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升23%物理攻击和魔法攻击,,541105=5,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,6,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升23.5%物理攻击和魔法攻击,,541106=6,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
1509,极限领域,7,,12,30,连击数达成15的倍数时，概率触发「移速提升」和「攻速提升」以及「攻击光环」,GameSystem/Fairy,FairySkill_0_36,「攻速提升」提升30%攻击速度{n}「移速提升」移动速度提升40%{n}「攻击光环」5码范围内己方单位提升24%物理攻击和魔法攻击,,541107=7,,获得攻速提升，移速提升，攻击光环！,0=1,Audio/Pet/Pet_CastSkill
